VNET,NET,STA,SITE DESCRIPTION,LAT,LON,ELEV,START,END,STATUS,INSTALL,CERT
_US-TA,TA,L29M,"Grand Valley Creek, YT, CAN",63.11,-138.13,918,2016/07/27,2599/12/31,Operating,2016/07/27,2016/09/15
_US-TA,TA,L30A,"Spencer Herefords Ranch, Brewster, NE, USA",41.95,-99.72,782,2009/09/07,2011/04/09,Ended,2009/09/07,2009/09/12
_US-TA,TA,L31A,"Butterfield Farm, Chambers, NE, USA",42.18,-98.84,670,2009/09/10,2011/08/22,Ended,2009/09/10,2009/09/12
_US-TA,TA,L32A,"Elgin, NE, USA",42,-98.01,586,2010/07/18,2012/04/25,Ended,2010/07/18,2010/08/03
_US-TA,TA,L33A,"Hoskins, NE, USA",42.17,-97.27,556,2010/06/18,2012/04/30,Ended,2010/06/18,2010/07/02
_US-TA,TA,L34A,"Svendsen Farm, Lyons, NE, USA",41.97,-96.38,424,2010/05/31,2012/04/25,Ended,2010/05/31,2010/06/02
_US-TA,TA,L35A,"Bielow Farm, Ricketts, IA, USA",42.11,-95.54,410,2010/06/07,2012/04/26,Ended,2010/06/07,2010/06/14
_US-TA,TA,L36A,"Harm Buss Farm, Glidden, IA, USA",42.1,-94.67,353,2010/11/07,2012/10/21,Ended,2010/11/07,2010/11/09
_US-TA,TA,L37A,"Phoenix Point, Boone, IA, USA",42.12,-93.75,312,2010/11/08,2012/08/28,Ended,2010/11/08,2010/11/16
_US-TA,TA,L38A,"Oak Wood Farm, Albion, IA, USA",42.14,-92.96,300,2010/11/09,2012/08/28,Ended,2010/11/09,2010/11/16
_US-TA,TA,L39A,"Vinton, IA, USA",42.12,-92,261,2011/06/13,2013/06/02,Ended,2011/06/13,2011/06/14
_US-TA,TA,L40A,"Anamosa, IA, USA",42.06,-91.22,242,2011/06/18,2013/11/27,Ended,2011/06/18,2011/06/27
_US-TA,TA,L41A,"Preston, IA, USA",42.08,-90.5,238,2011/06/09,2013/05/13,Ended,2011/06/09,2011/06/14
_US-TA,TA,L42A,"Oliver, Polo, IL, USA",42,-89.67,257,2011/11/05,2013/11/19,Ended,2011/11/05,2011/11/14
_US-TA,TA,L43A,"Garden Prairie, IL, USA",42.18,-88.74,266,2011/09/17,2013/06/14,Ended,2011/09/17,2011/09/19
_US-TA,TA,L44A,"Ryerson Woods, Lake Cnty Forest Preserve, IL, USA",42.18,-87.91,202,2011/10/10,2013/12/03,Ended,2011/10/10,2011/10/14
_US-TA,TA,L46A,"Eue Claire, MI, USA",42.01,-86.3,223,2012/09/08,2014/05/27,Ended,2012/09/08,2012/09/14
_US-TA,TA,L47A,"Sherwood, MI, USA",41.98,-85.2,282,2012/07/23,2014/03/22,Ended,2012/07/23,2012/08/02
_US-TA,TA,L48A,"N Adams, MI, USA",41.94,-84.43,369,2012/07/21,2014/05/23,Ended,2012/07/21,2012/07/23
_US-TA,TA,L49A,"Milan, MI, USA",42.11,-83.77,230,2012/07/20,2014/04/08,Ended,2012/07/20,2012/07/23
_US-TA,TA,L50A,"Kingsville, ON, CAN",42.04,-82.81,187,2012/12/09,2014/07/25,Ended,2012/12/09,2012/12/10
_US-TA,TA,L53A,"Girard, PA, USA",41.95,-80.26,355,2013/01/16,2015/05/15,Ended,2013/01/16,2013/01/23
_US-TA,TA,L54A,"Sinclairville, NY, USA",42.23,-79.32,432,2013/03/26,2014/10/27,Ended,2013/03/26,2013/04/08
_US-TA,TA,L55A,"Hinsdale, NY, USA",42.18,-78.44,633,2013/01/25,2014/10/14,Ended,2013/01/24,2013/01/28
_US-TA,TA,L56A,"Greenwood, NY, USA",42.14,-77.56,688,2013/08/17,2015/06/15,Ended,2013/08/17,2013/08/23
_US-TA,TA,L57A,"Andrews Acres Farm, Gillet, PA, USA",42,-76.85,546,2013/08/29,2015/05/19,Ended,2013/08/29,2013/09/04
_US-TA,TA,L58A,"Harry Jones Memorial, Binghamton, NY, USA",42.04,-75.85,447,2013/07/03,2015/08/08,Ended,2013/07/03,2013/07/12
_US-TA,TA,L59A,"Walton, NY, USA",42.19,-75.04,677,2013/09/03,2015/06/11,Ended,2013/09/03,2013/09/10
_US-TA,TA,L60A,"Shokan, NY, USA",41.99,-74.22,388,2013/09/04,2015/05/28,Ended,2013/09/04,2013/09/10
_US-TA,TA,L61A,"Hillsdale 1, Hillsdale, NY, USA",42.19,-73.55,275,2013/09/14,2015/06/06,Ended,2013/09/14,2013/09/23
_US-TA,TA,L61B,"Northampton, MA, USA",42.45,-72.68,261,2013/09/13,2015/09/30,Ended,2013/09/10,2013/09/17
_US-TA,TA,L62A,"Suffield, CT, USA",42.03,-72.66,49,2013/09/06,2015/06/06,Ended,2013/09/06,2013/10/01
_US-TA,TA,L63A,"North Scituate, RI, USA",41.86,-71.61,109,2013/09/11,2015/09/17,Ended,2013/09/11,2013/09/17
_US-TA,TA,L64A,"Middleborough, MA, USA",41.94,-70.84,17,2013/09/12,2015/09/26,Ended,2013/09/12,2013/09/17
_US-TA,TA,L65A,"Cape Cod National Seashore, MA, USA",42.03,-70.05,50,2013/09/27,2015/09/24,Ended,2013/09/27,2013/10/01
_US-TA,TA,LAVA,"Lava Cap Winery, Placerville, CA, USA",38.76,-120.74,828,2004/12/10,2007/12/08,Ended,2004/12/09,2005/01/31
_US-TA,TA,M01C,"Crescent City, CA, USA",41.85,-124.12,38,2006/05/19,2007/11/16,Ended,2006/05/19,2006/05/30
_US-TA,TA,M02C,"Callahan, CA, USA",41.39,-122.85,960,2005/06/30,2007/11/14,Ended,2005/06/30,2005/08/16
_US-TA,TA,M03C,"McCloud, CA, USA",41.27,-122.12,1047,2005/07/13,2007/11/13,Ended,2005/07/13,2005/08/16
_US-TA,TA,M04C,"Macdoel, CA, USA",41.78,-121.84,1391,2005/06/30,2007/10/23,Ended,2005/06/30,2005/08/16
_US-TA,TA,M05C,"Lookout, CA, USA",41.36,-121.15,1333,2005/06/29,2007/10/10,Ended,2005/06/29,2005/06/30
_US-TA,TA,M06C,"Likely Place Golf, Likely, CA, USA",41.2,-120.48,1434,2005/06/28,2007/10/21,Ended,2005/06/28,2005/06/30
_US-TA,TA,M07A,"Soldier Meadows, NV, USA",41.39,-119.17,1400,2006/02/17,2008/04/15,Ended,2006/02/17,2006/03/03
_US-TA,TA,M08A,"Happy Creek Ranch, Winnemucca, NV, USA",41.45,-118.38,1288.4,2006/02/16,2008/04/02,Ended,2006/02/14,2006/03/03
_US-TA,TA,M09A,"Marrel Ranch, Paradise Valley, NV, USA",41.42,-117.45,1355.8,2006/04/26,2008/04/01,Ended,2006/04/26,2006/05/01
_US-TA,TA,M10A,"I.L. Ranch, Tuscararo, NV, USA",41.52,-116.54,1687.4,2006/05/05,2008/08/18,Ended,2006/05/05,2006/05/08
_US-TA,TA,M11A,"Holland Ranch, North Fork, NV, USA",41.43,-115.79,1849,2006/05/07,2008/08/11,Ended,2006/05/06,2006/05/08
_US-TA,TA,M11K,"Mekoryuk, AK, USA",60.38,-166.2,3,2017/05/24,2599/12/31,Operating,2017/05/24,2017/06/01
_US-TA,TA,M12A,"Wells, NV, USA",41.42,-114.92,1930,2006/05/06,2008/08/09,Ended,2006/05/05,2006/06/05
_US-TA,TA,M13A,"Montello, NV, USA",41.36,-114.17,1514,2006/05/08,2008/08/19,Ended,2006/05/04,2006/05/16
_US-TA,TA,M13K,"Dall Lake, AK, USA",60.41,-163.35,9,2017/05/24,2599/12/31,Operating,2017/05/23,2017/06/01
_US-TA,TA,M14A,"Sheep Mountain BLM, Rosette, UT, USA",41.5,-113.35,1318,2007/02/10,2008/08/21,Ended,2007/02/10,2007/02/14
_US-TA,TA,M14K,"Bethel, AK, USA",60.75,-161.96,19,2017/05/22,2599/12/31,Operating,2017/05/22,2017/06/01
_US-TA,TA,M15A,"Larsen Ranch, Promontory, UT, USA",41.46,-112.45,1348,2007/02/13,2009/04/06,Ended,2007/02/12,2007/02/14
_US-TA,TA,M15K,"Kasigluk River, AK, USA",60.69,-160.69,210,2017/05/22,2599/12/31,Operating,2017/05/21,2017/06/01
_US-TA,TA,M16A,"Huntsville, UT, USA",41.31,-111.63,1872,2007/07/09,2009/04/21,Ended,2007/07/09,2007/07/20
_US-TA,TA,M16K,"Timber Creek, AK, USA",61.02,-158.96,394,2017/05/18,2599/12/31,Operating,2017/05/12,2017/06/05
_US-TA,TA,M17A,"Scullys Gap (BLM), Evanston, WY, USA",41.47,-110.67,2101,2007/10/31,2009/10/17,Ended,2007/10/31,2007/11/01
_US-TA,TA,M17K,"Holitna River, AK, USA",61.4,-157.44,387,2017/05/08,2599/12/31,Operating,2017/05/08,2017/05/10
_US-TA,TA,M18A,"Lyman, WY, USA",41.43,-110.07,2103,2007/10/27,2009/05/21,Ended,2007/10/27,2007/11/01
_US-TA,TA,M18K,"Stony River, AK, USA",61.49,-155.82,289,2017/05/09,2599/12/31,Operating,2017/05/09,2017/05/10
_US-TA,TA,M19A,"Rock Springs, WY, USA",41.5,-109.16,2080,2007/10/25,2009/10/14,Ended,2007/10/24,2007/10/26
_US-TA,TA,M19K,"Big River Lodge, Big River, AK, USA",61.9,-154.39,521,2015/06/22,2019/09/09,Ended,2015/06/19,2015/06/29
_US-TA,TA,M20A,"Sweetwater, Wamsutter, WY, USA",41.49,-108.19,2134,2007/11/02,2009/10/18,Ended,2007/11/02,2007/11/14
_US-TA,TA,M20K,"Styx River, AK, USA",61.88,-153.13,1107,2015/06/29,2019/10/13,Ended,2015/06/21,2015/06/29
_US-TA,TA,M21A,"Separation Peak, Rawlins, WY, USA",41.61,-107.36,2275,2007/11/01,2009/10/09,Ended,2007/11/01,2007/11/28
_US-TA,TA,M22A,"Cedar Creek Ranch, Saratoga, WY, USA",41.4,-106.6,2334,2007/11/25,2010/05/15,Ended,2007/11/25,2007/11/28
_US-TA,TA,M22K,"Willow, AK, USA",61.75,-150.12,57,2015/05/05,2599/12/31,Operating,2015/05/05,2015/05/12
_US-TA,TA,M23A,"Laramie, WY, USA",41.47,-105.72,2166,2008/07/15,2010/05/13,Ended,2008/07/15,2008/08/12
_US-TA,TA,M23K,"Glacier View, AK, USA",61.79,-147.73,583,2016/04/12,2599/12/31,Operating,2016/04/12,2016/04/20
_US-TA,TA,M24A,"Cheyenne, WY, USA",41.47,-104.82,1816,2008/07/14,2010/05/11,Ended,2008/07/14,2008/08/12
_US-TA,TA,M24K,"Tolsona, Glennallen, AK, USA",62.11,-146.18,908,2014/08/03,2599/12/31,Operating,2014/08/02,2014/08/19
_US-TA,TA,M25A,"Palm-Egli Farm, Albin, WY, USA",41.43,-104.06,1636,2008/11/13,2010/10/09,Ended,2008/11/13,2008/11/17
_US-TA,TA,M26A,"McRoberts Ranch, Bridgeport, NE, USA",41.47,-103.14,1348,2008/12/06,2010/10/08,Ended,2008/12/06,2008/12/22
_US-TA,TA,M26K,"Nabesna, AK, USA",62.4,-143,888,2015/07/13,2019/10/03,Ended,2015/07/12,2015/07/16
_US-TA,TA,M27A,"Reverse DX Ranch, Oshkosh, NE, USA",41.53,-102.39,1147,2008/12/05,2010/10/10,Ended,2008/12/05,2008/12/22
_US-TA,TA,M27K,"Edge Creek, AK, USA",62.36,-141.88,1536,2015/07/12,2019/10/03,Ended,2015/07/12,2015/07/16
_US-TA,TA,M28A,"Bar X Bar Ranch, Keystone, NE, USA",41.4,-101.37,1071,2009/05/14,2011/04/11,Ended,2009/05/14,2009/05/23
_US-TA,TA,M29A,"Burnside Ranch, Stapleton, NE, USA",41.44,-100.69,952,2009/05/12,2011/04/07,Ended,2009/05/12,2009/05/15
_US-TA,TA,M29M,"Somme Creek, YT, CAN",62.44,-138.46,1297,2016/07/26,2599/12/31,Operating,2016/07/26,2016/08/05
_US-TA,TA,M30A,"Dale-Ortello Valley, Anselmo, NE, USA",41.54,-99.87,853,2009/05/18,2011/04/10,Ended,2009/05/18,2009/05/23
_US-TA,TA,M30M,"Minto, Yukon, CA",62.58,-136.79,782,2015/10/18,2599/12/31,Operating,2015/10/18,2015/10/26
_US-TA,TA,M31A,"Lambtecht Ranch, Loup City, NE, USA",41.34,-98.98,699,2009/09/09,2011/08/18,Ended,2009/09/09,2009/09/12
_US-TA,TA,M31M,"Drury Creek, Yukon, CA",62.2,-134.39,639,2015/10/22,2599/12/31,Operating,2015/10/17,2015/12/03
_US-TA,TA,M33A,"Taylor Creek Farms, Clarkson, NE, USA",41.57,-97.19,503,2010/06/16,2012/04/23,Ended,2010/06/16,2010/06/18
_US-TA,TA,M34A,"Aspy Farms, Fremont, NE, USA",41.5,-96.58,415,2010/05/30,2012/04/23,Ended,2010/05/30,2010/06/02
_US-TA,TA,M35A,"Neola, IA, USA",41.47,-95.69,363,2010/06/15,2012/04/24,Ended,2010/06/15,2010/06/18
_US-TA,TA,M36A,"Felix, Anita, IA, USA",41.45,-94.8,430,2010/11/06,2012/08/31,Ended,2010/11/06,2010/11/09
_US-TA,TA,M37A,"Trindle Farm, Earlham, IA, USA",41.4,-94.06,325,2010/10/28,2012/08/29,Ended,2010/10/28,2010/11/02
_US-TA,TA,M38A,"Pleasantville, IA, USA",41.42,-93.2,258,2010/11/11,2012/08/29,Ended,2010/11/11,2010/11/16
_US-TA,TA,M39A,"Webster, IA, USA",41.48,-92.17,264,2011/06/16,2013/05/12,Ended,2011/06/16,2011/06/27
_US-TA,TA,M40A,"Post Highland Seismo, Ainsworth, IA, USA",41.41,-91.51,223,2011/08/25,2013/05/08,Ended,2011/08/25,2011/08/30
_US-TA,TA,M41A,"Milan, IL, USA",41.38,-90.54,226,2011/07/31,2013/09/06,Ended,2011/07/31,2011/08/07
_US-TA,TA,M42A,"Sheffield, IL, USA",41.45,-89.76,212,2011/07/30,2013/05/06,Ended,2011/07/30,2011/08/01
_US-TA,TA,M43A,"Waltham Township, Utica, IL, USA",41.44,-88.96,190,2011/10/25,2013/07/13,Ended,2011/10/25,2011/10/31
_US-TA,TA,M44A,"Midewin, Midewin Nat. Tallgrass Prarie, IL, USA",41.39,-88.04,207,2011/10/21,2013/11/08,Ended,2011/10/21,2011/10/24
_US-TA,TA,M45A,"Boilermakers Shaker, Crown Point, IN, USA",41.39,-87.25,216,2011/10/23,2013/07/14,Ended,2011/10/23,2011/10/31
_US-TA,TA,M46A,"Old House Field, Plymouth, IN, USA",41.41,-86.35,242,2011/10/24,2013/07/14,Ended,2011/10/24,2011/10/31
_US-TA,TA,M47A,"Cromwell, IN, USA",41.36,-85.62,283,2012/09/05,2014/06/07,Ended,2012/09/05,2012/09/07
_US-TA,TA,M48A,"Edgerton, OH, USA",41.48,-84.72,258,2012/07/22,2014/05/23,Ended,2012/07/22,2012/07/23
_US-TA,TA,M49A,"Liberty Center, OH, USA",41.47,-83.98,203,2012/07/17,2014/05/23,Ended,2012/07/17,2012/07/20
_US-TA,TA,M50A,"Fremont, OH, USA",41.4,-83.04,176,2012/07/18,2014/05/14,Ended,2012/07/18,2012/07/20
_US-TA,TA,M51A,"Elyria, OH, USA",41.33,-82.18,239,2012/08/29,2015/05/15,Ended,2012/08/29,2012/09/04
_US-TA,TA,M52A,"Chesterland, OH, USA",41.54,-81.36,382,2013/01/17,2014/10/28,Ended,2013/01/17,2013/01/23
_US-TA,TA,M53A,"WI Miller and Sons, Farmdale, OH, USA",41.44,-80.67,334,2013/01/15,2014/10/24,Ended,2013/01/14,2013/01/18
_US-TA,TA,M54A,"Oil Creek State Park, Oil City, PA, USA",41.51,-79.66,488,2013/06/10,2016/04/15,Ended,2010/11/04,2013/06/10
_US-TA,TA,M55A,"Ridgway, PA, USA",41.47,-78.76,531,2013/01/26,2014/10/14,Ended,2013/01/26,2013/02/01
_US-TA,TA,M56A,"Emporium, PA, USA",41.48,-78.18,493,2013/05/20,2015/05/14,Ended,2013/05/20,2013/05/23
_US-TA,TA,M57A,"Sunshine Farm, Cogan Station, PA, USA",41.34,-77.13,319,2013/08/30,2015/05/18,Ended,2013/08/30,2013/09/04
_US-TA,TA,M58A,"Price&#x27;s Panorama, Muncy Valley, PA, USA",41.37,-76.46,529,2013/07/02,2015/05/20,Ended,2013/07/02,2013/07/12
_US-TA,TA,M59A,"Waymart, PA, USA",41.54,-75.43,471,2013/06/12,2015/05/20,Ended,2013/06/12,2013/07/02
_US-TA,TA,M60A,"Port Jervis, NY, USA",41.33,-74.62,292,2013/08/31,2015/05/23,Ended,2013/08/31,2013/09/04
_US-TA,TA,M61A,"Granite Springs, NY, USA",41.31,-73.77,190,2013/05/30,2015/05/25,Ended,2013/05/30,2013/06/04
_US-TA,TA,M62A,"Hamden, CT, USA",41.44,-72.89,24,2013/09/12,2015/06/04,Ended,2013/09/12,2013/10/01
_US-TA,TA,M63A,"Gales Ferry, CT, USA",41.4,-72.05,44,2013/09/07,2015/06/05,Ended,2013/09/07,2013/10/01
_US-TA,TA,M64A,"Tiverton, RI, USA",41.55,-71.21,17,2013/09/12,2015/09/17,Ended,2013/09/12,2013/09/17
_US-TA,TA,M65A,"Busby, Falmouth, MA, USA",41.56,-70.65,22,2012/04/04,2599/12/31,Operating,2012/03/30,2012/05/07
_US-TA,TA,M66A,"Nantucket, MA, USA",41.26,-70.14,9,2013/09/28,2015/09/26,Ended,2013/09/28,2013/10/01
_US-TA,TA,MDND,"Maddock, ND, USA",47.85,-99.6,479,2008/10/04,2018/08/15,Ended,2008/10/04,2008/10/09
_US-TA,TA,MSTX,"Muleshoe, TX, USA",33.97,-102.77,1167,2008/04/26,2018/08/15,Ended,2008/04/23,2008/05/01
_US-TA,TA,N02C,"Big Bar, CA, USA",40.82,-123.31,717,2005/07/01,2007/11/19,Ended,2005/07/01,2005/08/16
_US-TA,TA,N06A,"Buffalo Meadows, Empire, NV, USA",40.75,-119.83,1341,2006/07/13,2008/04/14,Ended,2006/07/13,2006/07/17
_US-TA,TA,N07A,"Gerlach, NV, USA",40.77,-118.97,1305.5,2006/02/21,2006/04/27,Ended,2006/02/21,2006/03/03
_US-TA,TA,N07B,"Gerlach, NV, USA",40.78,-118.97,1302,2006/04/27,2008/03/18,Ended,2006/04/27,2006/04/28
_US-TA,TA,N08A,"GE Springer Mine, Mill City, NV, USA",40.78,-118.13,1492.9,2006/02/15,2008/03/20,Ended,2006/02/15,2006/03/23
_US-TA,TA,N09A,"Rock Creek Ranch, Golconda, NV, USA",40.85,-117.52,1617.3,2006/04/20,2008/03/07,Ended,2006/04/20,2006/05/01
_US-TA,TA,N10A,"Dunphy, NV, USA",40.72,-116.51,1392,2006/05/03,2008/08/15,Ended,2006/05/02,2006/05/03
_US-TA,TA,N11A,"Elko Archery Club, Elko, NV, USA",40.82,-115.74,1643,2006/05/03,2008/08/13,Ended,2006/05/03,2006/05/08
_US-TA,TA,N12A,"Clover Valley, Wells, NV, USA",40.85,-115.04,1786,2006/05/10,2008/08/09,Ended,2006/05/10,2006/05/19
_US-TA,TA,N13A,"Wendover, West Wendover, NV, USA",40.86,-114.2,1385,2006/05/19,2008/08/20,Ended,2006/05/19,2006/05/22
_US-TA,TA,N14A,"Grayback Hills BLM, Clive, UT, USA",40.85,-113.19,1325,2007/02/20,2008/08/20,Ended,2007/02/20,2007/02/27
_US-TA,TA,N14K,"Kuskokwak Creek, AK, USA",59.92,-161.69,21,2017/05/20,2599/12/31,Operating,2017/05/19,2017/05/22
_US-TA,TA,N15A,"Stansbury Island BLM, Grantsville, UT, USA",40.89,-112.52,1408,2007/02/19,2009/04/04,Ended,2007/02/18,2007/02/27
_US-TA,TA,N15K,"Kwethluk River, AK, USA",60.17,-160.09,449,2017/05/20,2599/12/31,Operating,2017/05/20,2017/05/22
_US-TA,TA,N16A,"Rees Ranch, Coalville, UT, USA",40.89,-111.44,2028,2007/07/10,2009/04/07,Ended,2007/07/10,2007/07/20
_US-TA,TA,N16K,"Nishlik Lake, AK, USA",60.47,-158.77,582,2016/05/29,2599/12/31,Operating,2016/05/28,2016/06/01
_US-TA,TA,N17A,"Moffit Pass, UT, USA",40.94,-110.83,2500,2007/07/23,2009/04/22,Ended,2007/07/11,2007/07/25
_US-TA,TA,N17K,"Nushagak Hills, AK, USA",60.53,-157.19,350,2017/05/13,2599/12/31,Operating,2017/05/13,2017/05/10
_US-TA,TA,N18A,"Larsen Ranch, Manila, UT, USA",40.98,-109.67,1893,2007/07/27,2009/04/23,Ended,2007/07/24,2007/08/01
_US-TA,TA,N18K,"Kilae Creek, AK, USA",60.68,-155.89,572,2015/06/13,2019/10/03,Ended,2015/06/13,2015/06/16
_US-TA,TA,N19A,"John Jarvie Ranch (BLM), Flaming Gorge, UT, USA",40.89,-109.18,1703,2007/08/18,2009/04/24,Ended,2007/08/18,2007/08/20
_US-TA,TA,N19K,"Bonanza Creek NPS repeater, AK, USA",60.81,-154.48,1144,2015/06/13,2019/10/03,Ended,2015/06/13,2015/06/16
_US-TA,TA,N20A,"Spence Gulch, Sunbeam, CO, USA",40.83,-108.26,2192,2007/11/13,2010/06/10,Ended,2007/11/13,2007/11/28
_US-TA,TA,N20K,"Mount Spurr, AK, USA",61.2,-152.21,991,2016/06/08,2599/12/31,Operating,2015/08/14,2016/06/13
_US-TA,TA,N21A,"Black Mountain, Craig, CO, USA",40.76,-107.52,2235,2007/11/09,2009/09/30,Ended,2007/11/09,2007/11/28
_US-TA,TA,N22A,"Wattenberg Ranch, Walden, CO, USA",40.8,-106.45,2472,2007/11/27,2010/06/11,Ended,2007/11/27,2007/12/03
_US-TA,TA,N23A,"Red Feather Lakes, CO, USA",40.89,-105.94,2458,2008/07/05,2010/08/24,Ended,2008/07/05,2008/07/18
_US-TA,TA,N24A,"Carr, CO, USA",40.83,-104.88,1695,2008/07/08,2010/05/18,Ended,2008/07/08,2008/07/18
_US-TA,TA,N25A,"Grover, CO, USA",40.81,-104.09,1607,2008/07/02,2010/05/18,Ended,2008/07/02,2008/07/18
_US-TA,TA,N25K,"Chitina, Valdez-Cordova, AK, USA",61.61,-144.6,1087,2014/10/01,2599/12/31,Operating,2014/10/01,2014/10/07
_US-TA,TA,N26A,"Koester Ranch, Padroni, CO, USA",40.83,-103.22,1284,2008/12/08,2010/10/11,Ended,2008/12/08,2008/12/22
_US-TA,TA,N27A,"Anderson Farm, Haxtun, CO, USA",40.81,-102.54,1228,2008/12/04,2010/10/12,Ended,2008/12/04,2008/12/22
_US-TA,TA,N28A,"Pribbeno Ranch, Imperial, NE, USA",40.69,-101.54,1009,2009/05/20,2011/04/06,Ended,2009/05/20,2009/05/23
_US-TA,TA,N29A,"Votaw Ranch, Wellfleet, NE, USA",40.82,-100.63,897,2009/05/19,2011/04/11,Ended,2009/05/19,2009/05/23
_US-TA,TA,N30A,"Hueftle Ranch, Cozad, NE, USA",40.8,-100.1,842,2009/05/21,2011/04/07,Ended,2009/05/21,2009/05/23
_US-TA,TA,N30M,"Aishikik Lake, Yukon, CAN",61.46,-137.09,941,2016/05/01,2599/12/31,Operating,2016/05/01,2016/05/12
_US-TA,TA,N31A,"Bailey Ranch, Gibbon, NE, USA",40.82,-98.95,687,2009/09/11,2011/08/18,Ended,2009/09/11,2009/09/12
_US-TA,TA,N31M,"Braeburn, Yukon, CA",61.49,-135.78,716,2015/10/14,2599/12/31,Operating,2015/10/14,2015/10/26
_US-TA,TA,N32A,"Stulken Farm, Doniphan, NE, USA",40.76,-98.3,587,2009/09/08,2011/08/19,Ended,2009/09/08,2009/09/12
_US-TA,TA,N32M,"Quiet Lake, YT, Canada",61.15,-133.08,816,2016/05/29,2599/12/31,Operating,2016/05/11,2016/06/20
_US-TA,TA,N33A,"J Bar K, Exeter, NE, USA",40.74,-97.45,475,2010/06/17,2012/04/22,Ended,2010/06/17,2010/06/22
_US-TA,TA,N34A,"Lincoln, NE, USA",40.84,-96.5,401,2010/05/14,2012/04/22,Ended,2010/05/14,2010/05/25
_US-TA,TA,N35A,"Tabor, IA, USA",40.86,-95.64,353,2010/05/15,2012/04/21,Ended,2010/05/15,2010/05/25
_US-TA,TA,N36A,"Muff Farm, Clarinda, IA, USA",40.82,-94.96,349,2010/11/19,2012/08/31,Ended,2010/11/19,2010/11/29
_US-TA,TA,N37A,"Lee Faris, Mount Ayr, IA, USA",40.76,-94.21,351,2010/10/27,2012/09/11,Ended,2010/10/27,2010/11/02
_US-TA,TA,N38A,"Joe&#x27;s South Fork Station, Corydon, IA, USA",40.79,-93.23,317,2010/11/15,2012/09/12,Ended,2010/11/15,2010/11/16
_US-TA,TA,N39A,"Derby Farms, Drakesville, IA, USA",40.88,-92.5,260,2010/11/16,2012/12/05,Ended,2010/11/16,2010/11/29
_US-TA,TA,N40A,"Mertquake, Salem, IA, USA",40.88,-91.58,208,2011/08/24,2013/09/05,Ended,2011/08/24,2011/08/30
_US-TA,TA,N41A,"Harden Midland Farm, Stronghurst, IL, USA",40.71,-90.86,226,2011/08/23,2013/11/08,Ended,2011/08/23,2011/08/26
_US-TA,TA,N42A,"Yates City, IL, USA",40.83,-90.03,205,2011/08/18,2013/04/14,Ended,2011/08/18,2011/08/26
_US-TA,TA,N43A,"Stutzman Family Farm, Minonk, IL, USA",40.94,-89.17,215,2011/11/04,2013/07/14,Ended,2011/11/04,2011/11/07
_US-TA,TA,N44A,"Piper City, IL, USA",40.8,-88.13,202,2011/10/16,2013/07/15,Ended,2011/10/16,2011/10/18
_US-TA,TA,N45A,"Kentland, IN, USA",40.85,-87.51,206,2011/10/12,2013/07/11,Ended,2011/10/12,2011/10/14
_US-TA,TA,N46A,"Monticello, IN, USA",40.89,-86.74,209,2011/10/13,2013/07/13,Ended,2011/10/13,2011/10/14
_US-TA,TA,N47A,"Urbana, IN, USA",40.88,-85.69,252,2012/09/04,2014/05/12,Ended,2012/09/04,2012/09/07
_US-TA,TA,N48A,"Decatur, IN, USA",40.86,-85.03,250,2012/08/31,2014/06/07,Ended,2012/08/31,2012/09/04
_US-TA,TA,N49A,"Columbus Grove, OH, USA",40.92,-84.18,225,2012/09/03,2014/05/11,Ended,2012/09/03,2012/09/07
_US-TA,TA,N50A,"Nevada, OH, USA",40.77,-83.15,277,2012/06/20,2014/06/02,Ended,2012/06/20,2012/06/22
_US-TA,TA,N51A,"Ashland, OH, USA",40.92,-82.37,343,2012/08/28,2014/11/03,Ended,2012/08/28,2012/09/04
_US-TA,TA,N52A,"McGinn&#x27;s Farm, Dalton, OH, USA",40.81,-81.69,331,2013/01/15,2014/11/02,Ended,2013/01/15,2013/01/18
_US-TA,TA,N53A,"Lisbon, OH, USA",40.81,-80.84,360,2012/12/11,2014/10/24,Ended,2012/12/11,2012/12/17
_US-TA,TA,N54A,"Moraine State Park, Portersville, PA, USA",40.96,-79.99,408,2013/06/10,2016/04/19,Ended,2010/11/06,2013/06/10
_US-TA,TA,N55A,"Marion Center, PA, USA",40.78,-78.99,559,2012/12/12,2014/11/05,Ended,2012/12/12,2012/12/17
_US-TA,TA,N56A,"West Decatur, PA, USA",40.92,-78.3,561,2013/05/21,2015/05/10,Ended,2013/05/21,2013/05/23
_US-TA,TA,N57A,"Milroy, PA, USA",40.76,-77.55,306,2013/05/21,2015/05/10,Ended,2013/05/13,2013/05/23
_US-TA,TA,N58A,"Sunbury, PA, USA",40.84,-76.72,200,2013/07/04,2015/05/14,Ended,2013/07/04,2013/07/12
_US-TA,TA,N59A,"State Game Land 141, Hazleton, PA, USA",40.92,-75.77,508,2013/06/10,2015/05/18,Ended,2010/11/08,2013/06/10
_US-TA,TA,N60A,"Cedar Hill Farm, Mount Bethel, PA, USA",40.87,-75.1,189,2013/06/12,2015/05/28,Ended,2013/06/12,2013/06/28
_US-TA,TA,N61A,"South Mountain, Millburn, NJ, USA",40.75,-74.3,108,2013/09/05,2015/05/27,Ended,2013/09/05,2013/09/17
